year,month,day,customer_segment,customer_type,product_segment,product_type,manager,company,service,retail,customerType,unit,product,region,customer,sales,amount,profit
2016,4,1,Вологодская обл,Регион,Соки-воды,Папка 1С,Кассир № 5,ООО Розница,Товар,Розница,Внешние,шт,"Товар №4048, шт",Вологодская обл,Магазин 5,105.0,1.0,26.97
2016,4,1,Вологодская обл,Регион,Хлеб,Папка 1С,Кассир № 9,ООО Розница,Товар,Розница,Внешние,шт,"Товар №12506, шт",Вологодская обл,Магазин 9,296.0,15.0,102.65
2016,4,1,Ивановская обл,Регион,Алкоголь,Категория,Кассир № 6,ООО Розница,Товар,Розница,Внешние,л,"Товар №10913, л",Ивановская обл,Магазин 6,63287.63,530.0,27633.5
2016,4,1,Ивановская обл,Регион,Бакалея,Категория,Кассир № 6,ООО Розница,Товар,Розница,Внешние,шт,"Товар №12506, шт",Ивановская обл,Магазин 6,860.0,43.0,304.23
2016,4,1,Ивановская обл,Регион,Консервы,Категория,Кассир № 2,ООО Розница,Товар,Розница,Внешние,кг,"Товар №12407, кг",Ивановская обл,Магазин 2,1749.2,8.07,730.98
2016,4,1,Ивановская обл,Регион,Консервы,Категория,Кассир № 6,ООО Розница,Товар,Розница,Внешние,кг,"Товар №9665, кг",Ивановская обл,Магазин 6,7992.95,6.25,4213.19
2016,4,1,Ивановская обл,Регион,Овощи/фрукты,Категория,Иванов,ООО Опт,Товар,Прочее,Внешние,т,"Товар №1018, т",Ивановская обл,Покупатель №911,525000.0,5.0,63102.6
2016,4,1,Ивановская обл,Регион,Пиво,Папка 1С,Кассир № 2,ООО Розница,Товар,Розница,Внешние,шт,"Товар №10730, шт",Ивановская обл,Магазин 2,75.0,1.0,29.11
2016,4,1,Ивановская обл,Регион,Производство,Категория,Иванов,ООО Опт,Услуга,Прочее,Внешние,т,"Услуга №180, т",Ивановская обл,Покупатель №766,23750.0,5.0,23750.0
2016,4,1,Ивановская обл,Регион,Россия,Происхождение,Кассир № 2,ООО Розница,Товар,Розница,Внешние,шт,"Товар №12420, шт",Ивановская обл,Магазин 2,224.54,5.0,74.54
2016,4,1,Ивановская обл,Регион,Россия,Происхождение,Кассир № 6,ООО Розница,Товар,Розница,Внешние,кг,"Товар №1431, кг",Ивановская обл,Магазин 6,979.79,3.58,352.0
